KY_Menifee;Appalachia Kentuckian
KY_Bath;Lexingtonian
KY_Nicholas;Lexingtonian
KY_Bourbon;Lexingtonian
KY_Fayette;Lexingtonian
KY_Woodford;Lexingtonian
KY_Mercer;Central Kentuckian
KY_Boyle;Central Kentuckian
KY_Garrand;Central Kentuckian
KY_Jessamine;Lexingtonian
KY_Madison;Lexingtonian
KY_Estill;Appalachia Kentuckian
KY_Lee;Appalachia Kentuckian
KY_Powell;Appalachia Kentuckian
KY_Mongomery;Lexingtonian
KY_Clark;Lexingtonian
TN_Johnson;East Tennesseean
TN_Sullivan;East Tennesseean
TN_Hawkins;East Tennesseean
TN_Hancock;East Tennesseean
TN_Claiborne;East Tennesseean
TN_Campbell;Knoxvillian
TN_Scott;East Tennesseean
TN_Pickett;East Tennesseean
TN_Clay;East Tennesseean
TN_Macon;Nashvillian
TN_Sumner;Nashvillian
TN_Robertson;Nashvillian
TN_Montgomery;West Tennesseean
TN_Stewart;West Tennesseean
TN_Henry;Purchase Kentuckian
TN_Weakley;Purchase Kentuckian
TN_Obion;Purchase Kentuckian
TN_Lake;Purchase Kentuckian
TN_Dyer;West Tennesseean
TN_Lauderdale;West Tennesseean
TN_Tipton;Memphian
TN_Shelby;Memphian
TN_Fayette;Memphian
TN_Hardeman;West Tennesseean
TN_NcNairy;West Tennesseean
TN_Hardin;West Tennesseean
TN_Wayne;West Tennesseean
TN_Lawrence;West Tennesseean
TN_Giles;West Tennesseean
TN_Lincoln;West Tennesseean
TN_Franklin;East Tennesseean
TN_Marion;North Alabaman
TN_Hamilton;North Alabaman
TN_Bradley;North Alabaman
TN_Polk;North Alabaman
TN_Monroe;Knoxvillian
TN_Blount;Knoxvillian
TN_Sevier;Knoxvillian
TN_Cocke;East Tennesseean
TN_Greene;East Tennesseean
TN_Washington;East Tennesseean
TN_Unicoi;East Tennesseean
TN_Carter;East Tennesseean
TN_Hamblen;Knoxvillian
TN_Grainger;Knoxvillian
TN_Union;Knoxvillian
TN_Anderson;Knoxvillian
TN_Morgan;Knoxvillian
TN_Fentress;East Tennesseean
TN_Overton;East Tennesseean
TN_Jackson;East Tennesseean
TN_Smith;Nashvillian
TN_Trousdale;Nashvillian
TN_Wilson;Nashvillian
TN_Davidson;Nashvillian
TN_Cheatham;Nashvillian
TN_Dickson;Nashvillian
TN_Houston;West Tennesseean
TN_Benton;West Tennesseean
TN_Carroll;West Tennesseean
TN_Gibson;West Tennesseean
TN_Crockett;West Tennesseean
TN_Haywood;West Tennesseean
TN_Madison;West Tennesseean
TN_Chester;West Tennesseean
TN_Henderson;West Tennesseean
TN_Decatur;West Tennesseean
TN_Perry;West Tennesseean
TN_Lewis;West Tennesseean
TN_Maury;Nashvillian
TN_Marshall;West Tennesseean
TN_Bedford;West Tennesseean
TN_Moore;West Tennesseean
TN_Coffee;East Tennesseean
TN_Grundy;East Tennesseean
TN_Sequatchie;North Alabaman
TN_Bledsoe;East Tennesseean
TN_Rhea;North Alabaman
TN_McMinn;North Alabaman
TN_Loudon;Knoxvillian
TN_Jefferson;Knoxvillian
TN_Knox;Knoxvillian
TN_Roane;Knoxvillian
TN_Meigs;North Alabaman
TN_Cumberland;East Tennesseean
TN_Putnam;East Tennesseean
TN_DeKalb;East Tennesseean
TN_White;East Tennesseean
TN_Van Buren;East Tennesseean
TN_Warren;East Tennesseean
TN_Connon;Nashvillian
TN_Rutherford;Nashvillian
TN_Williamson;Nashvillian
TN_Hickman;West Tennesseean
TN_Humphereys;West Tennesseean
OH_Ashtabula;Clevelander
OH_Lake;Clevelander
OH_Cuyahoga;Clevelander
OH_Lorain;Clevelander
OH_Sandusky;Toledoan
OH_Ottawa;Toledoan
OH_Lucas;Toledoan
OH_Fulton;Toledoan
OH_Williams;Ohioan
OH_Defiance;Ohioan
OH_Pauldin;Ohioan
OH_Van Wert;Ohioan
OH_Mercer;Ohioan
OH_Erie;Clevelander
OH_Darke;Daytonian
OH_Preble;Daytonian
OH_Butler;Cincinattian
OH_Hamilton;Cincinattian
OH_Clermont;Cincinattian
OH_Brown;Cincinattian
OH_Adams;Cincinattian
OH_Scioto;Charleston Appalachian
OH_Lawrence;Charleston Appalachian
OH_Gallia;Charleston Appalachian
OH_Meigs;Appalachia Ohioan
OH_Athens;Appalachia Ohioan
OH_Washington;Appalachia Ohioan
OH_Monroe;Appalachia Ohioan
OH_Belmont;Appalachia Ohioan
OH_Jefferson;Pittsburgher
OH_Columbiana;Erie
OH_Mahoning;Erie
OH_Trumbull;Erie
OH_Geauga;Clevelander
OH_Portage;Clevelander
OH_Summit;Clevelander
OH_Medina;Clevelander
OH_Ashland;Ohioan
OH_Huron;Clevelander
OH_Seneca;Toledoan
OH_Wood;Toledoan
OH_Henry;Ohioan
OH_Putnam;Ohioan
OH_Allen;Ohioan
OH_Auglaize;Ohioan
OH_Shebly;Daytonian
OH_Miami;Daytonian
OH_Montgomery;Daytonian
OH_Warren;Cincinattian
OH_Clinton;Cincinattian
OH_Highland;Cincinattian
OH_Pike;Appalachia Ohioan
OH_Jackson;Appalachia Ohioan
OH_Vinton;Appalachia Ohioan
OH_Hocking;Columbusite
OH_Perry;Columbusite
OH_Morgan;Appalachia Ohioan
OH_Noble;Appalachia Ohioan
OH_Guernsey;Appalachia Ohioan
OH_Harrison;Appalachia Ohioan
OH_Carroll;Clevelander
OH_Stark;Clevelander
OH_Wayne;Clevelander
OH_Holmes;Ohioan
OH_Knox;Ohioan
OH_Richland;Ohioan
OH_Crawford;Ohioan
OH_Morrow;Columbusite
OH_Marion;Ohioan
OH_Wyandot;Ohioan
OH_Hancock;Toledoan
OH_Hardin;Ohioan
OH_Logan;Ohioan
OH_Champaign;Daytonian
OH_Clark;Daytonian
OH_Greene;Daytonian
OH_Madison;Columbusite
OH_Fayette;Columbusite
OH_Ross;Columbusite
OH_Union;Columbusite
OH_Delaware;Columbusite
OH_Franklin;Columbusite
OH_Pickaway;Columbusite
OH_Fairfield;Columbusite
OH_Licking;Columbusite
OH_Muskingum;Appalachia Ohioan
OH_Coshocton;Ohioan
OH_Tuscarawas;Clevelander
LA_East Carroll;Delta Mississippian
LA_West Carroll;Louisianan
LA_Morehouse;Louisianan
LA_Union;Arklatexan
LA_Claiborne;Arklatexan
LA_Webster;Arklatexan
LA_Bossier;Arklatexan
LA_Caddo;Arklatexan
LA_De Soto;Arklatexan
LA_Red River;Arklatexan
LA_Bienville;Arklatexan
LA_Lincoln;Arklatexan
LA_Jackson;Arklatexan
LA_Ouachita;Louisianan
LA_Richland;Louisianan
LA_Madison;Delta Mississippian
LA_Tensas;Delta Mississippian
LA_Franklin;Louisianan
LA_Caldwell;Louisianan
LA_Winn;Arklatexan
LA_Natchitoches;Arklatexan
LA_Sabine;Arklatexan
LA_Vernon;Louisianan
LA_Rapides;Louisianan
LA_Grant;Louisianan
LA_Lasalle;Louisianan
LA_Catahoula;Louisianan
LA_Concordia;Louisianan
LA_Avoyelles;Cajun
LA_Evangeline;Cajun
LA_Allen;Louisianan
LA_Beauregard;Louisianan
LA_Calcasieu;Cajun
LA_Cameron;Cajun
LA_Jefferson Davis;Cajun
LA_Acadia;Cajun
LA_Saint LAndry;Cajun
LA_Point Copee;Cajun
LA_West Feliciana;Baton Rougian
LA_East Feliciana;Baton Rougian
LA_Saint Helena;Baton Rougian
LA_Tangipahoa;Baton Rougian
LA_Washington;Baton Rougian
LA_Saint Tammany;Baton Rougian
LA_Orleans;New Orleanian
LA_Saint Bernard;New Orleanian
LA_Plaquementes;New Orleanian
LA_Jefferson;New Orleanian
LA_Saint Charles;Cajun
LA_Saint John the Baptist;Cajun
LA_Livingston;Baton Rougian
LA_East Baton Rouge;Baton Rougian
LA_West Baton Rouge;Cajun
LA_Iberville;Cajun
LA_North Saint Martin;Cajun
LA_Lafayette;Cajun
LA_Vermillion;Cajun
LA_Iberia;Cajun
LA_Saint Mary;Cajun
LA_South Saint Martin;Cajun
LA_Assumption;Cajun
LA_Ascension;Cajun
LA_Saint James;Cajun
LA_Lafourche;Cajun
LA_Terrebonne;Cajun
IN_Steuben;North Hoosier
IN_Lagrange;North Hoosier
IN_Elkhart;North Hoosier
IN_Saint Joseph;North Hoosier
IN_Laporte;Chicagolander
IN_Porter;Chicagolander
IN_Lake;Chicagolander
IN_Newton;Chicagolander
IN_Jasper;Chicagolander
IN_Starke;North Hoosier
IN_Marshall;North Hoosier
IN_Kosciusko;North Hoosier
IN_Noble;North Hoosier
IN_Dekalb;North Hoosier
IN_Allen;North Hoosier
IN_Whitley;North Hoosier
IN_Wabash;North Hoosier
IN_Fulton;North Hoosier
IN_Pulaski;North Hoosier
IN_White;North Hoosier
IN_Benton;North Hoosier
IN_Warren;Central Hoosier
IN_Tippecanoe;Central Hoosier
IN_Carrol;Central Hoosier
IN_Cass;North Hoosier
IN_Miami;North Hoosier
IN_Grant;Central Hoosier
IN_Huntington;North Hoosier
IN_Wells;North Hoosier
IN_Adams;North Hoosier
IN_Jay;Central Hoosier
IN_Backford;Central Hoosier
IN_Delaware;Central Hoosier
IN_Madison;Indianapolitan
IN_Tipton;Central Hoosier
IN_Howard;Central Hoosier
IN_Clinton;Central Hoosier
IN_Montgomery;Central Hoosier
IN_Fountain;Central Hoosier
IN_Vermillion;Central Hoosier
IN_Parke;Central Hoosier
IN_Putnam;Indianapolitan
IN_Hendricks;Indianapolitan
IN_Boone;Indianapolitan
IN_Hamilton;Indianapolitan
IN_Marion;Indianapolitan
IN_Hancock;Indianapolitan
IN_Henry;Central Hoosier
IN_Randolph;Central Hoosier
IN_Wayne;Central Hoosier
IN_Union;Cincinattian
IN_Fayette;Central Hoosier
IN_Rush;Central Hoosier
IN_Shelby;Indianapolitan
IN_Johnson;Indianapolitan
IN_Morgan;Indianapolitan
IN_Owen;Central Hoosier
IN_Clay;Central Hoosier
IN_Vigo;Central Hoosier
IN_Sullivan;South Hoosier
IN_Greene;South Hoosier
IN_Monroe;South Hoosier
IN_Brown;Indianapolitan
IN_Bartholomew;South Hoosier
IN_Decatur;South Hoosier
IN_Franklin;Cincinattian
IN_Dearborn;Cincinattian
IN_Ripley;South Hoosier
IN_Jennings;South Hoosier
IN_Jackson;South Hoosier
IN_Lawrence;South Hoosier
IN_Martin;South Hoosier
IN_Daviess;South Hoosier
IN_Knox;South Hoosier
IN_Gibson;South Hoosier
IN_Pike;South Hoosier
IN_Dubois;South Hoosier
IN_Orange;South Hoosier
IN_Washington;Louivillian
IN_Scott;South Hoosier
IN_Jefferson;South Hoosier
IN_Switzerland;South Hoosier
IN_Ohio;Cincinattian
IN_Clark;Louivillian
IN_Floyd;Louivillian
IN_Harrison;Louivillian
IN_Crawford;South Hoosier
IN_Perry;South Hoosier
IN_Spencer;South Hoosier
IN_Warrick;South Hoosier
IN_Vanderburgh;South Hoosier
IN_Posey;South Hoosier
MS_Tishomingo;North Mississippian
MS_Brentiss;North Mississippian
MS_Alcorn;North Mississippian
MS_Tippah;North Mississippian
MS_Benton;Memphian
MS_Marshall;Memphian
MS_Tate;Memphian
MS_Desoto;Memphian
MS_Tunica;Delta Mississippian
MS_Coahoma;Delta Mississippian
MS_Quitman;Delta Mississippian
MS_Panola;Mid-Mississippian
MS_Lafeyette;Mid-Mississippian
MS_Union;North Mississippian
MS_Pontonoc;North Mississippian
MS_Lee;North Mississippian
MS_Itawamba;North Mississippian
MS_Monroe;Mid-Mississippian
MS_Chickasaw;Mid-Mississippian
MS_Calhoun;Mid-Mississippian
MS_Yalobusha;Mid-Mississippian
MS_Grenada;Mid-Mississippian
MS_Tallahatchie;Delta Mississippian
MS_Sunflower;Delta Mississippian
MS_Bolivar;Delta Mississippian
MS_Washington;Delta Mississippian
MS_Humphreys;Delta Mississippian
MS_Leflore;Delta Mississippian
MS_Carroll;Mid-Mississippian
MS_Montgomery;Mid-Mississippian
MS_Webster;Mid-Mississippian
MS_Okitebbeha;Mid-Mississippian
MS_Clay;Mid-Mississippian
MS_Lowndes;Mid-Mississippian
MS_Noxubee;Mid-Mississippian
MS_Winston;Mid-Mississippian
MS_Choctaw;Mid-Mississippian
MS_Attala;Mid-Mississippian
MS_Holmes;Delta Mississippian
MS_Yazoo;Jacksonian
MS_Sharkey;Delta Mississippian
MS_Issaqueba;Delta Mississippian
MS_Warren;Delta Mississippian
MS_Hinds;Jacksonian
MS_Madison;Jacksonian
MS_Leake;South Mississippian
MS_Neshora;South Mississippian
MS_Kemper;South Mississippian
MS_Lauderdale;South Mississippian
MS_Newton;South Mississippian
MS_Scott;South Mississippian
MS_Rankin;Jacksonian
MS_Simpson;Jacksonian
MS_Copiah;Jacksonian
MS_Claiborne;Delta Mississippian
MS_Jefferson;Delta Mississippian
MS_Adams;Delta Mississippian
MS_Franklin;South Mississippian
MS_Lincoln;South Mississippian
MS_Lawrence;South Mississippian
MS_Jefferson Davis;South Mississippian
MS_Covington;South Mississippian
MS_Smith;South Mississippian
MS_Jasper;South Mississippian
MS_Jones;South Mississippian
MS_Wayne;South Mississippian
MS_Clarke;South Mississippian
MS_Greene;South Mississippian
MS_Perry;South Mississippian
MS_Forrest;South Mississippian
MS_Lamar;South Mississippian
MS_Marion;South Mississippian
MS_Walthall;South Mississippian
MS_Pike;South Mississippian
MS_Amite;South Mississippian
MS_Wilkinson;Delta Mississippian
MS_Pearl River;Baton Rougian
MS_Stone;Biloxi-Mobilian
MS_George;Biloxi-Mobilian
MS_Jackson;Biloxi-Mobilian
MS_Harrison;Biloxi-Mobilian
MS_Hancock;Biloxi-Mobilian
IL_Jo Daviess;Driftless
IL_Stephenson;Northwest Illinoisan
IL_Winebago;Northwest Illinoisan
IL_Boone;Northwest Illinoisan
IL_McHenry;Chicagolander
IL_Lake;Chicagolander
IL_Cook;Chicagolander
IL_DuPage;Chicagolander
IL_Kane;Chicagolander
IL_DeKalb;Chicagolander
IL_Ogle;Northwest Illinoisan
IL_Carroll;Northwest Illinoisan
IL_Whiteside;Northwest Illinoisan
IL_Lee;Northwest Illinoisan
IL_La Salle;Northwest Illinoisan
IL_Kendall;Chicagolander
IL_Will;Chicagolander
IL_Kankakee;Chicagolander
IL_Grundy;Chicagolander
IL_Livingston;Central Illinoisan
IL_Woodford;Central Illinoisan
IL_Marshall;Central Illinoisan
IL_Putnam;Northwest Illinoisan
IL_Bureau;Northwest Illinoisan
IL_Henry;Northwest Illinoisan
IL_Rock Island;Northwest Illinoisan
IL_Mercer;Forgottonian
IL_Henderson;Forgottonian
IL_Warren;Forgottonian
IL_Knox;Forgottonian
IL_Stark;Central Illinoisan
IL_Peoria;Central Illinoisan
IL_Tazewell;Central Illinoisan
IL_McLean;Central Illinoisan
IL_Ford;Central Illinoisan
IL_Iroquois;Central Illinoisan
IL_Vermilion;Central Illinoisan
IL_Champaign;Central Illinoisan
IL_Piatt;Central Illinoisan
IL_De Witt;Central Illinoisan
IL_Logan;Central Illinoisan
IL_Menard;Central Illinoisan
IL_Mason;Central Illinoisan
IL_Fulton;Forgottonian
IL_McDonough;Forgottonian
IL_Hancock;Forgottonian
IL_Adams;Forgottonian
IL_Brown;Forgottonian
IL_Schuyler;Forgottonian
IL_Cass;Forgottonian
IL_Morgan;Forgottonian
IL_Sangamon;Central Illinoisan
IL_Macon;Central Illinoisan
IL_Moultrie;Central Illinoisan
IL_Douglas;Central Illinoisan
IL_Edgar;Central Illinoisan
IL_Clark;Central Illinoisan
IL_Cumberland;Central Illinoisan
IL_Coles;Central Illinoisan
IL_Shelby;Central Illinoisan
IL_Christian;Central Illinoisan
IL_Montgomery;Central Illinoisan
IL_Macouplin;Central Illinoisan
IL_Greene;Forgottonian
IL_Scott;Forgottonian
IL_Pike;Forgottonian
IL_Calhoun;Forgottonian
IL_Jersey;St Louisan
IL_Madison;St Louisan
IL_Bond;Little Egyptian
IL_Fayette;Little Egyptian
IL_Effingham;Little Egyptian
IL_Jasper;Little Egyptian
IL_Crawford;Little Egyptian
IL_Lawrence;Little Egyptian
IL_Richland;Little Egyptian
IL_Clay;Little Egyptian
IL_Marion;Little Egyptian
IL_Clinton;St Louisan
IL_Saint Clair;St Louisan
IL_Monroe;St Louisan
IL_Randolph;Little Egyptian
IL_Washington;Little Egyptian
IL_Perry;Little Egyptian
IL_Jefferson;Little Egyptian
IL_Wayne;Little Egyptian
IL_Edwards;Little Egyptian
IL_Wabash;Little Egyptian
IL_White;Little Egyptian
IL_Hamilton;Little Egyptian
IL_Franklin;Little Egyptian
IL_Jackson;Little Egyptian
IL_Union;Little Egyptian
IL_Williamson;Little Egyptian
IL_Saline;Little Egyptian
IL_Gallatin;Little Egyptian
IL_Hardin;Little Egyptian
IL_Pope;Little Egyptian
IL_Massac;Purchase Kentuckian
IL_Johnson;Little Egyptian
IL_Pulaski;Little Egyptian
IL_Alexander;Little Egyptian
MS_Jackson;Chattanoogan
MS_Madison;Huntsvillian
MS_Limestone;Huntsvillian
MS_Lauderdale;Central Alabaman
MS_Colbert;Central Alabaman
MS_Franklin;Central Alabaman
MS_Lawrence;Huntsvillian
MS_Morgan;Huntsvillian
MS_Marshall;Chattanoogan
MS_DeKalb;Chattanoogan
MS_Cherokee;Chattanoogan
MS_Etowah;Chattanoogan
MS_Blount;Chattanoogan
MS_Cullman;Chattanoogan
MS_Winston;Central Alabaman
MS_Marion;Central Alabaman
MS_Lamar;Central Alabaman
MS_Fayette;Central Alabaman
MS_Walker;Birminghamian
MS_Jefferson;Birminghamian
MS_Saint Clair;Birminghamian
MS_Calhoun;Central Alabaman
MS_Cleburne;Central Alabaman
MS_Randolph;Central Alabaman
MS_Clay;Central Alabaman
MS_Talladega;Birminghamian
MS_Shelby;Birminghamian
MS_Bibb;Birminghamian
MS_Tuscaloosa;Central Alabaman
MS_Pickens;Blackbelt Alabaman
MS_Sumter;Blackbelt Alabaman
MS_Greene;Blackbelt Alabaman
MS_Hale;Blackbelt Alabaman
MS_Perry;Blackbelt Alabaman
MS_Chilton;Birminghamian
MS_Coosa;Central Alabaman
MS_Tallapoosa;Central Alabaman
MS_Chambers;Central Alabaman
MS_Lee;Central Alabaman
MS_Macon;Blackbelt Alabaman
MS_Elmore;Central Alabaman
MS_Autauga;Blackbelt Alabaman
MS_Dallas;Blackbelt Alabaman
MS_Wilcox;Blackbelt Alabaman
MS_Marengo;Blackbelt Alabaman
MS_Choctaw;South Alabaman
MS_Washington;Biloxi-Mobilian
MS_Clarke;South Alabaman
MS_Monroe;South Alabaman
MS_Conecuh;South Alabaman
MS_Butler;South Alabaman
MS_Lowndes;Blackbelt Alabaman
MS_Montgomery;Blackbelt Alabaman
MS_Bullock;Blackbelt Alabaman
MS_Russell;Blackbelt Alabaman
MS_Barbour;Blackbelt Alabaman
MS_Pike;South Alabaman
MS_Crenshaw;Blackbelt Alabaman
MS_Coffee;South Alabaman
MS_Dale;South Alabaman
MS_Henry;South Alabaman
MS_Houston;South Alabaman
MS_Geneva;South Alabaman
MS_Covington;South Alabaman
MS_Escambia;Biloxi-Mobilian
MS_Baldwin;Biloxi-Mobilian
MS_Mobile;Biloxi-Mobilian
ME_Aroostook;Northern Mainer
ME_Piscataquis;Northern Mainer
ME_Somerset;Northern Mainer
ME_Franklin;Northern Mainer
ME_Oxford;Northern Mainer
ME_York;Coastal Mainer
ME_Cumberland;Coastal Mainer
ME_Androscogoin;Coastal Mainer
ME_Kennebec;Coastal Mainer
ME_Sagadahoc;Coastal Mainer
ME_Lincoln;Coastal Mainer
ME_Knox;Coastal Mainer
ME_Waldo;Coastal Mainer
ME_Penobscot;Northern Mainer
ME_Hancock;Coastal Mainer
ME_Washington;Coastal Mainer
MO_Clark;North Missourian
MO_Scotland;North Missourian
MO_Schuyler;North Missourian
MO_Putnam;North Missourian
MO_Mercer;North Missourian
MO_Harrison;North Missourian
MO_Worth;North Missourian
MO_Nodaway;North Missourian
MO_Atchinson;North Missourian
MO_Holt;North Missourian
MO_Andrew;North Missourian
MO_Gentry;North Missourian
MO_Daviess;North Missourian
MO_Grundy;North Missourian
MO_Sullivan;North Missourian
MO_Adair;North Missourian
MO_Knox;North Missourian
MO_Lewis;North Missourian
MO_Marion;North Missourian
MO_Shelby;North Missourian
MO_Macon;Mid-Missourian
MO_Linn;North Missourian
MO_Livingston;North Missourian
MO_Caldwell;Kansapolitan
MO_Dekalb;North Missourian
MO_Buchanan;North Missourian
MO_Platte;Kansapolitan
MO_Clinton;Kansapolitan
MO_Clay;Kansapolitan
MO_Ray;Kansapolitan
MO_Carroll;North Missourian
MO_Chariton;Mid-Missourian
MO_Randolph;Mid-Missourian
MO_Monroe;Mid-Missourian
MO_Ralls;Mid-Missourian
MO_Pike;Mid-Missourian
MO_Audrian;Mid-Missourian
MO_Boone;Mid-Missourian
MO_Howard;Mid-Missourian
MO_Saline;Mid-Missourian
MO_Lafeyette;Kansapolitan
MO_Jackson;Kansapolitan
MO_Cass;Kansapolitan
MO_Johnson;Kansapolitan
MO_Pettis;Mid-Missourian
MO_Cooper;Mid-Missourian
MO_Moniteau;Mid-Missourian
MO_Cole;Mid-Missourian
MO_Callaway;Mid-Missourian
MO_Mongomery;Mid-Missourian
MO_Warren;St Louisan
MO_Lincoln;St Louisan
MO_Saint Charles;St Louisan
MO_Saint Louis;St Louisan
MO_Jefferson;St Louisan
MO_Franklin;St Louisan
MO_Casconade;Mid-Missourian
MO_Osage;Mid-Missourian
MO_Maries;Mid-Missourian
MO_Miller;Mid-Missourian
MO_Morgan;Mid-Missourian
MO_Benton;Missouri Ozark
MO_Henry;Missouri Ozark
MO_Bates;Kansapolitan
MO_Vernon;Missouri Ozark
MO_Saint Clair;Missouri Ozark
MO_Hickory;Missouri Ozark
MO_Camden;Missouri Ozark
MO_Pulaski;Missouri Ozark
MO_Phelps;Missouri Ozark
MO_Crawford;Missouri Ozark
MO_Washington;Bootheel Missourian
MO_Saint Francois;Bootheel Missourian
MO_Sainte Genevieve;Bootheel Missourian
MO_Perry;Bootheel Missourian
MO_Madison;Bootheel Missourian
MO_Iron;Bootheel Missourian
MO_Dent;Missouri Ozark
MO_Texas;Missouri Ozark
MO_Laclede;Missouri Ozark
MO_Dallas;Missouri Ozark
MO_Polk;Missouri Ozark
MO_Cedar;Missouri Ozark
MO_Barton;Missouri Ozark
MO_Jasper;Missouri Ozark
MO_Newton;Missouri Ozark
MO_McDonald;Missouri Ozark
MO_Barry;Missouri Ozark
MO_Lawrence;Missouri Ozark
MO_Dade;Missouri Ozark
MO_Greene;Missouri Ozark
MO_Christian;Missouri Ozark
MO_Stone;Missouri Ozark
MO_Taney;Missouri Ozark
MO_Ozark;Missouri Ozark
MO_Douglas;Missouri Ozark
MO_Webster;Missouri Ozark
MO_Wright;Missouri Ozark
MO_Howell;Missouri Ozark
MO_Shannon;Missouri Ozark
MO_Reynolds;Missouri Ozark
MO_Carter;Missouri Ozark
MO_Oregon;Missouri Ozark
MO_Ripley;Missouri Ozark
MO_Butler;Missouri Ozark
MO_Wayne;Bootheel Missourian
MO_Bollings;Bootheel Missourian
MO_Cape Girardeau;Bootheel Missourian
MO_Scott;Bootheel Missourian
MO_Mississippi;Bootheel Missourian
MO_New Madrid;Bootheel Missourian
MO_Stoddard;Bootheel Missourian
MO_Dunklin;Bootheel Missourian
MO_Pemiscot;Bootheel Missourian
MO_St Louis City;St Louisan
AR_Clay;Arkansas Ozark
AR_Randolph;Arkansas Ozark
AR_Sharp;Arkansas Ozark
AR_Fulton;Arkansas Ozark
AR_Baxter;Arkansas Ozark
AR_Marion;Arkansas Ozark
AR_Boone;Arkansas Ozark
AR_Carroll;Arkansas Ozark
AR_Benton;Arkansas Ozark
AR_Washington;Arkansas Ozark
AR_Madison;Arkansas Ozark
AR_Newton;Arkansas Ozark
AR_Searcy;Arkansas Ozark
AR_Stone;Arkansas Ozark
AR_Izard;Arkansas Ozark
AR_Independence;Arkansas Ozark
AR_Lawrence;Arkansas Ozark
AR_Greene;Arkansas Ozark
AR_Mississippi;Delta Arkansan
AR_Craighead;Delta Arkansan
AR_Jackson;Delta Arkansan
AR_White;Central Arkansan
AR_Cleburne;Arkansas Ozark
AR_Van Buren;Arkansas Ozark
AR_Pope;Arkansas Ozark
AR_Johnson;Arkansas Ozark
AR_Franklin;Arkansas Ozark
AR_Crawford;Arkansas Ozark
AR_Bebastian;Arkansas Ozark
AR_Logan;Arkansas Ozark
AR_Yell;Arkansas Ozark
AR_Perry;Central Arkansan
AR_Conway;Arkansas Ozark
AR_Faulkner;Central Arkansan
AR_Lonoke;Central Arkansan
AR_Prarie;Delta Arkansan
AR_Moodruff;Delta Arkansan
AR_Cross;Delta Arkansan
AR_Poinsett;Delta Arkansan
AR_Crittenden;Memphian
AR_St Francis;Delta Arkansan
AR_Lee;Delta Arkansan
AR_Phillips;Delta Arkansan
AR_Monroe;Delta Arkansan
AR_Arkansas;Delta Arkansan
AR_Jefferson;Central Arkansan
AR_Pulaski;Central Arkansan
AR_Saline;Central Arkansan
AR_Garland;Central Arkansan
AR_Montgomery;Central Arkansan
AR_Scott;Central Arkansan
AR_Polk;Central Arkansan
AR_Howard;Arklatexan
AR_Pike;Central Arkansan
AR_Clark;Central Arkansan
AR_Hot Spring;Central Arkansan
AR_Grant;Central Arkansan
AR_Dallas;Central Arkansan
AR_Cleveland;Central Arkansan
AR_Lincoln;Central Arkansan
AR_Desha;Delta Arkansan
AR_Chicot;Delta Arkansan
AR_Drew;Delta Arkansan
AR_Bradley;Central Arkansan
AR_Calhoun;Central Arkansan
AR_Ouachita;Arklatexan
AR_Nevada;Arklatexan
AR_Hempstead;Arklatexan
AR_Sevier;Arklatexan
AR_Little River;Arklatexan
AR_Miller;Arklatexan
AR_Lafeyette;Arklatexan
AR_Columbia;Arklatexan
AR_Union;Arklatexan
AR_Ashley;Delta Arkansan
MI_Keweenaw;None
MI_Houghton;None
MI_Ontonagon;None
MI_Gogebic;None
MI_Iron;None
MI_Baraga;None
MI_Marquette;None
MI_Dickinson;None
MI_Menominee;None
MI_Delta;None
MI_Alger;None
MI_Schoolcraft;None
MI_Luce;None
MI_Chippwa;None
MI_Mackinac;None
MI_Emmet;Northern Michigander
MI_Cheboygan;Northern Michigander
MI_Presque Isle;Northern Michigander
MI_Alpena;Northern Michigander
MI_Montmorency;Northern Michigander
MI_Ostego;Northern Michigander
MI_Charlevoix;Northern Michigander
MI_Antrim;Northern Michigander
MI_Leelanau;Northern Michigander
MI_Benzie;Northern Michigander
MI_Grand Traverse;Northern Michigander
MI_Kalkaska;Northern Michigander
MI_Crawford;Northern Michigander
MI_Oscoda;Northern Michigander
MI_Alcona;Northern Michigander
MI_Iosco;Northern Michigander
MI_Ogemaw;Northern Michigander
MI_Roscommon;Northern Michigander
MI_Missaukee;Northern Michigander
MI_Wexford;Northern Michigander
MI_Manistee;Northern Michigander
MI_Mason;Mid-Michigander
MI_Lake;Mid-Michigander
MI_Osceola;Mid-Michigander
MI_Clare;Mid-Michigander
MI_Gladwin;Mid-Michigander
MI_Arenac;Mid-Michigander
MI_Bay;Mid-Michigander
MI_Midland;Mid-Michigander
MI_Isabella;Mid-Michigander
MI_Mecosta;Mid-Michigander
MI_Newaygo;Mid-Michigander
MI_Oceana;Mid-Michigander
MI_Muskegon;Mid-Michigander
MI_Ottawa;Grand Rapidian
MI_Kent;Grand Rapidian
MI_Montcalm;Grand Rapidian
MI_Gratiot;Mid-Michigander
MI_Saginaw;Mid-Michigander
MI_Tuscola;Mid-Michigander
MI_Huron;Mid-Michigander
MI_Sanilac;Mid-Michigander
MI_Saint Clair;Detroiter
MI_Lapeer;Detroiter
MI_Genesee;Detroiter
MI_Shiawassee;Mid-Michigander
MI_Clinton;Mid-Michigander
MI_Ionia;Grand Rapidian
MI_Barry;South Michigander
MI_Allegan;South Michigander
MI_Van Buren;South Michigander
MI_Kalamazoo;South Michigander
